id,hoard,mint,mint_uri,mint_info,count,min_count,max_count,count_info,denomination,denommenation_uri,material,material_uri,ruler,ruler_uri,type,obv_type,rev_type,countermark,intrusion,notes,sources,weight (g),rotation,diam
5856,"ch8,577",Macedonia,https://pleiades.stoa.org/places/491656,,,,,,,,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
5857,"ch8,578",Macedonia,https://pleiades.stoa.org/places/491656,,7,,,,tetr,http://nomisma.org/id/tetradrachm,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
5858,"ch8,578",Macedonia,https://pleiades.stoa.org/places/491656,,1,,,,dr,http://nomisma.org/id/drachma,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
5859,"ch8,578",Macedonia,https://pleiades.stoa.org/places/491656,,2,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip II,,,,,,,,,,,
5860,"ch8,578",Macedonia,https://pleiades.stoa.org/places/491656,,,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip II,,imitations,,,,,,,,,
5861,"ch8,580",Thyrrheium,https://pleiades.stoa.org/places/531123,,9,,,,,,,,,,"cf. A.E. Cahn, Cat. 60,
Frankfurt a.M., 2. 10. 1928, no.
SIS).",,,,,,,,,
5862,"ch8,584",Messana,https://pleiades.stoa.org/places/462538,,,,,,,,,,,,,,,,,,,,,
5863,"ch8,584",Syracuse,https://pleiades.stoa.org/places/462503,,,,,,,,,,,,,,,,,,,,,
5864,"ch8,584",Athens,https://pleiades.stoa.org/places/579885,,,,,,,,,,,,,,,,,,,,,
5865,"ch8,588",,,,4,,,,,,http://nomisma.org/id/ae,,Cassander,,,,,,,,,,,
5866,"ch8,588",,,,,,,,,,,,Cassander,,,,,,,,,,,
5867,"ch8,588",Locris Opuntii,https://pleiades.stoa.org/places/540918,,,,,,,,,,,,,,,,,,,,,
5868,"ch8,588","Aetolian League, Phocis)",https://pleiades.stoa.org/places/104777481,,5,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
5869,"ch8,588","Locris Opumii, Chalcis, Histiaea, Corinth",,,15,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
5871,"ch8,588","Phocis, Boeotia, Locris Opuntii, Aetolian League)",,,12,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
5872,"ch8,588",,,,4,,,,,,http://nomisma.org/id/ae,,Cassander,,,,,,,,,,,
5873,"ch8,588","Phocis, Aetolian League",https://pleiades.stoa.org/places/541048,,6,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
5874,"ch8,588","Locris Opuntii, Aetolian
League",https://pleiades.stoa.org/places/540918,,5,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
5875,"ch8,588","Philip V, illegible",,,3,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
5876,"ch8,588",Locris Opuntii,https://pleiades.stoa.org/places/540918,,3,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
5877,"ch8,588","Locris Opuntii, Phocis, illegible",https://pleiades.stoa.org/places/540918,,12,,,,,,http://nomisma.org/id/ae,,,,,,,,,,,,,
5878,"ch8,588",,,,,,,,,,http://nomisma.org/id/ae,,Antigonus Gonatas,,,,,,,,,,,
5879,"ch8,595",Macedonia,https://pleiades.stoa.org/places/491656,,325,,,,tetr,http://nomisma.org/id/tetradrachm,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
5880,"ch8,595",Macedonia,https://pleiades.stoa.org/places/491656,,1163,,,,dr,http://nomisma.org/id/drachma,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,,,,,,
5881,"ch8,595",,,,423,,,,tetr,http://nomisma.org/id/tetradrachm,,,Lysimachus,,,,,,,,,,,
5882,"ch8,595",,,,21,,,,dr,http://nomisma.org/id/drachma,,,Lysimachus,,,,,,,,,,,
5883,"ch8,595",,,,10,,,,tetr,http://nomisma.org/id/tetradrachm,,,Seleucus I,,,,,,,,,,,
5884,"ch8,596",Thebes,https://pleiades.stoa.org/places/541138,,27,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
5885,"ch8,596",Thebes,https://pleiades.stoa.org/places/541138,,147,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,,,,,,,,,,
5886,"ch8,598",,,,1,,,,,,,,Gordian III,,,,,,,,,,,
5887,"ch8,598",,,,1,,,,,,,,Philip I,,,,,,,,,,,
5888,"ch8,598",,,,4,,,,,,,,Philip II,,,,,,,,,,,
5889,"ch8,598",,,,4,,,,,,,,Decius,,,,,,,,,,,
5890,"ch8,599",Colphon,https://pleiades.stoa.org/places/599577,,,,,,,,,,,,,,,,,,,,,
5891,"ch8,599",Teos,https://pleiades.stoa.org/places/550913,,,,,,,,,,,,,,,,,,,,,
5892,"ch8,599",Miletus,https://pleiades.stoa.org/places/599799,,,,,,,,,,,,,,,,,,,,,
5893,"ch8,599",Uncertain,,,,,,,,,,,,,,,,,,,,,,
5894,"ch9,4",Scione,https://pleiades.stoa.org/places/501620,,45,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
5895,"ch9,4",Mende,https://pleiades.stoa.org/places/501515,,90,,,+,tetr,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
5896,"ch9,4",Acanthus,https://pleiades.stoa.org/places/501339,,70,,,+,tetr,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
5897,"ch9,5",Aegina,https://pleiades.stoa.org/places/579853,,13,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
5898,"ch9,8",Phocis,https://pleiades.stoa.org/places/541048,,1,,,,triob,http://nomisma.org/id/triobol,,,,,,,,,,,,,,
5899,"ch9,8",Aegina,https://pleiades.stoa.org/places/579853,,40,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
5900,"ch9,8",Aegina,https://pleiades.stoa.org/places/579853,,1,,,,dr,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
5901,"ch9,8",Elis,https://pleiades.stoa.org/places/570220,,32,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
5902,"ch9,8",Elis,https://pleiades.stoa.org/places/570220,,17,,,,dr,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
5903,"ch9,8",Elis,https://pleiades.stoa.org/places/570220,,9,,,,triob,http://nomisma.org/id/triobol,,,,,,,,,,,,,,
5904,"ch9,9",,,,7,,,,,,,,Alexander I Balas,http://nomisma.org/id/alexander_i_balas,,,,,,,,,,
5905,"ch9,10",Cythnos,https://pleiades.stoa.org/places/570402,,29,,,,thirds,,,,,,boar headlincuse,,,,,,,,,
5906,"ch9,10",Uncertain,,,2,,,,thirds,,,,,,gorgoneion/incuse),,,,,,,,,
5907,"ch9,11",Athens,https://pleiades.stoa.org/places/579885,,,,,,,,,,,,,,,,,,,,,
5908,"ch9,12",,,,5,,,,tetr,http://nomisma.org/id/tetradrachm,,,Alexander I Balas,http://nomisma.org/id/alexander_i_balas,,,,,,,,,,
5909,"ch9,12",,,,5,,,,tetrob,http://nomisma.org/id/tetrobol,,,Alexander I Balas,http://nomisma.org/id/alexander_i_balas,,,,,,,,,,
5910,"ch9,12",,,,28,,,,hemiob,http://nomisma.org/id/hemiobol,,,Alexander I Balas,http://nomisma.org/id/alexander_i_balas,,,,,,,,,,
5911,"ch9,12",,,,11,,,,trihemiob,http://nomisma.org/id/trihemiobol,,,Alexander I Balas,http://nomisma.org/id/alexander_i_balas,,,,,,,,,,
5912,"ch9,13",,,,1,,,,ob,http://nomisma.org/id/obol,,,Alexander I Balas,http://nomisma.org/id/alexander_i_balas,as SNG Cop. 464,,,,,,,,,
5913,"ch9,13",,,,1,,,,hemiob,http://nomisma.org/id/hemiobol,,,Alexander I Balas,http://nomisma.org/id/alexander_i_balas,as SNG Cop. 466,,,,,,,,,
5914,"ch9,14",Aegina,https://pleiades.stoa.org/places/579853,or imit,388,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
5915,"ch9,14",Thera,https://pleiades.stoa.org/places/599971,,1,,,,,,,,,,,,,,,,,,,
5916,"ch9,15",Mende,https://pleiades.stoa.org/places/501515,,1,,,,,,,,,,,,,,,,,,,
5917,"ch9,15",Olynthus,https://pleiades.stoa.org/places/491678,,40,,,+,tetrob,http://nomisma.org/id/tetrobol,,,,,as SNC Cop. 233,,,,,,,,,
5918,"ch9,15",Sermyle,https://pleiades.stoa.org/places/501605,,30,,,+,tetrob,http://nomisma.org/id/tetrobol,,,,,Winlenhur 1407,,,,,,,,,
5919,"ch9,15",Terone,https://pleiades.stoa.org/places/501646,,70,,,+,tetrob,http://nomisma.org/id/tetrobol,,,,,as SNC Cop. 337,,,,,,,,,
5920,"ch9,15",Scione,https://pleiades.stoa.org/places/501620,,15,,,+,tetrob,http://nomisma.org/id/tetrobol,,,,,as Jameson 1973,,,,,,,,,
5921,"ch9,15",Acanthus,https://pleiades.stoa.org/places/501339,,465,,,+,tetrob,http://nomisma.org/id/tetrobol,,,,,as SNC Cop. 6 & 16-9),,,,,,,,,
5922,"ch9,15",Chalcidian League,https://pleiades.stoa.org/places/491678,,300,,,+,tetrob,http://nomisma.org/id/tetrobol,,,,,as SNG Cop. 235),,,,,,,,,
5923,"ch9,15",,,,300,,,+,tetrob,http://nomisma.org/id/tetrobol,,,Perdiccas II,,as SNC Cop. 499),,,,,,,,,
5924,"ch9,16",Athens,https://pleiades.stoa.org/places/579885,,,,,,,,,,,,,,,,,,,,,
5925,"ch9,17",Athens,https://pleiades.stoa.org/places/579885,,138,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
5926,"ch9,17",Eretria,https://pleiades.stoa.org/places/579925,,2,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
5927,"ch9,18",Amphipolis,https://pleiades.stoa.org/places/501347,,2,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,as sng cop. 39 & Gaebler VIII.12,,,,,,,,,
5928,"ch9,18",Thasos,https://pleiades.stoa.org/places/501634,,2,,,,hemiekta,,,,,,as sng cop. 1031,,,,,,,,,
5929,"ch9,18",Thasos,https://pleiades.stoa.org/places/501634,,3,,,,eights of a hekte,,,,,,as SNG cop. 1035,,,,,,,,,
5930,"ch9,19",Athens,https://pleiades.stoa.org/places/579885,,2,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
5931,"ch9,19",Athens,https://pleiades.stoa.org/places/579885,,98,,,,dr,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
5932,"ch9,20",Persia,https://nomisma.org/id/persia,,8,,,,daric,http://nomisma.org/id/daric,,,,,,,,,,,,,,
5933,"ch9,21",Cyzicus,https://pleiades.stoa.org/places/511218,,,,,,,,,,,,male figure kneeling to right,,,,,,,,,
5934,"ch9,21",Athens,https://pleiades.stoa.org/places/579885,,,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
5935,"ch9,21",Parion,https://pleiades.stoa.org/places/511354,,,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,,,,,,,,,,
5936,"ch9,22",Persia,https://nomisma.org/id/persia,,11,,,,daric,http://nomisma.org/id/daric,,,,,,,,,,,,,,
5937,"ch9,22",Cyzicus,https://pleiades.stoa.org/places/511218,,1,,,,,,EL,http://nomisma.org/id/el,,,,,,,,,,,,
5938,"ch9,23",Acanthus,https://pleiades.stoa.org/places/501339,,17,,,,hemiob and ob,,,,,,as SNG ANS 52,,,,,,,,,
5939,"ch9,23",Acanthus,https://pleiades.stoa.org/places/501339,,3,,,,hemiob,http://nomisma.org/id/hemiobol,,,,,"as Gaebler VI, 14",,,,,,,,,
5940,"ch9,23",Acanthus,https://pleiades.stoa.org/places/501339,,9,,,,,,http://nomisma.org/id/ae,,,,as SNG ANS 56-7,,,,,,,,,
5941,"ch9,23",Chalcidian League,https://pleiades.stoa.org/places/491678,,7,,,,trihemiob,http://nomisma.org/id/trihemiobol,,,,,"as SNG
Cop. 822-3",,,,,,,,,
5942,"ch9,24",Acanthus,https://pleiades.stoa.org/places/501339,,2,,,,,,,,,,as SNG ANS 53-5,,,,,,,,,
5943,"ch9,24",Acanthus,https://pleiades.stoa.org/places/501339,,2,,,,,,,,,,as SNG ANS 53-5,,,,,,,,,
5944,"ch9,26",,,,1,,,,,,,,Perdiccas II,,,,,,,,,,,
5945,"ch9,26",Acanthus,https://pleiades.stoa.org/places/501339,,3,,,,,,,,,,,,,,,,,,,
5946,"ch9,26",Chalcidian League,https://pleiades.stoa.org/places/491678,,3,,,,,,,,,,,,,,,,,,,
5947,"ch9,27",Bottiaeans,https://pleiades.stoa.org/places/491553,,1,,,,,,,,,,,,,,,,,,,
5948,"ch9,27",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5949,"ch9,28",Chalcidians,https://pleiades.stoa.org/places/491678,,1,,,,hemiob,http://nomisma.org/id/hemiobol,,,,,,,,,,,,,,
5950,"ch9,28",Chalcidians,https://pleiades.stoa.org/places/491678,,1,,,,tetrob,http://nomisma.org/id/tetrobol,,,,,,,,,,,,,,
5951,"ch9,29",Bottiaeans,https://pleiades.stoa.org/places/491553,,1,,,,,,,,,,,,,,,,,,,
5952,"ch9,29",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5953,"ch9,29",Terone,https://pleiades.stoa.org/places/501646,,1,,,,,,,,,,,,,,,,,,,
5954,"ch9,30",Acanthus,https://pleiades.stoa.org/places/501339,,3,,,,,,,,,,as SNG ANS 53-5,,,,,,,,,
5955,"ch9,31",Acanthus,https://pleiades.stoa.org/places/501339,,1,,,,,,,,,,as SNe ANS 53-5,,,,,,,,,
5956,"ch9,31",Acanthus,https://pleiades.stoa.org/places/501339,,1,,,,,,,,,,as SNe ANS 56-7,,,,,,,,,
5957,"ch9,32",Acanthus,https://pleiades.stoa.org/places/501339,,2,,,,,,,,,,as SNe ANS 53-5,,,,,,,,,
5958,"ch9,33",Acanthus,https://pleiades.stoa.org/places/501339,,2,,,,,,,,,,as SNe ANS 53-5,,,,,,,,,
5959,"ch9,34",Chalcidians,https://pleiades.stoa.org/places/491678,,4,,,,,,,,,,,,,,,,,,,
5960,"ch9,35",Bottiaeans,https://pleiades.stoa.org/places/491553,,1,,,,,,,,,,,,,,,,,,,
5961,"ch9,35",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5962,"ch9,35",Olophyxus,https://pleiades.stoa.org/places/501535,,1,,,,,,,,,,,,,,,,,,,
5963,"ch9,36",Chalcidians,https://pleiades.stoa.org/places/491678,,3,,,,,,,,,,,,,,,,,,,
5964,"ch9,37",Chalcidians,https://pleiades.stoa.org/places/491678,,4,,,,,,,,,,,,,,,,,,,
5965,"ch9,38",Bottiaeans,https://pleiades.stoa.org/places/491553,,1,,,,,,,,,,,,,,,,,,,
5966,"ch9,38",Chalcidians,https://pleiades.stoa.org/places/491678,,1,,,,,,,,,,,,,,,,,,,
5967,"ch9,39",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5968,"ch9,40",Chalcidians,https://pleiades.stoa.org/places/491678,,4,,,,,,,,,,,,,,,,,,,
5969,"ch9,41",Chalcidians,https://pleiades.stoa.org/places/491678,,4,,,,,,,,,,,,,,,,,,,
5970,"ch9,42",Sciathus,https://pleiades.stoa.org/places/541104,,1,,,,,,,,,,,,,,,,,,,
5971,"ch9,42",Thebes,https://pleiades.stoa.org/places/541138,,1,,,,,,,,,,,,,,,,,,,
5972,"ch9,43",Chalcidians,https://pleiades.stoa.org/places/491678,,4,,,,,,,,,,,,,,,,,,,
5973,"ch9,44",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5974,"ch9,45",Potidaea,https://pleiades.stoa.org/places/491701,,1,,,,,,,,,,,,,,,,,,,
5975,"ch9,45",Uncertain,,,1,,,,,,,,,,,,,,,,,,,
5976,"ch9,46",Chalcidians,https://pleiades.stoa.org/places/491678,,4,,,,,,,,,,,,,,,,,,,
5977,"ch9,47",Bottiaeans,https://pleiades.stoa.org/places/491553,,1,,,,,,,,,,,,,,,,,,,
5978,"ch9,47",Chalcidians or Bottiaeans,https://pleiades.stoa.org/places/491678,,1,,,,,,,,,,,,,,,,,,,
5979,"ch9,47",Scione,https://pleiades.stoa.org/places/501620,,1,,,,,,,,,,,,,,,,,,,
5980,"ch9,47",Uncertain,,,1,,,,,,,,,,,,,,,,,,,
5981,"ch9,48",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5982,"ch9,48",Potidaea,https://pleiades.stoa.org/places/491701,,1,,,,,,,,,,,,,,,,,,,
5983,"ch9,49",Chalcidians,https://pleiades.stoa.org/places/491678,,3,,,,,,,,,,,,,,,,,,,
5984,"ch9,49",Bottiaeans,https://pleiades.stoa.org/places/491553,,1,,,,,,,,,,,,,,,,,,,
5985,"ch9,50",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5986,"ch9,51",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5987,"ch9,51",Bottiaeans,https://pleiades.stoa.org/places/491553,,2,,,,,,,,,,,,,,,,,,,
5988,"ch9,52",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5989,"ch9,53",Chalcidians,https://pleiades.stoa.org/places/491678,,3,,,,,,,,,,,,,,,,,,,
5990,"ch9,54",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5991,"ch9,55",Scione,https://pleiades.stoa.org/places/501620,,1,,,,,,,,,,,,,,,,,,,
5992,"ch9,55",Abydus,https://pleiades.stoa.org/places/501325,,1,,,,,,,,,,,,,,,,,,,
5993,"ch9,56",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
5994,"ch9,56",Scione,https://pleiades.stoa.org/places/501620,,1,,,,,,,,,,,,,,,,,,,
5995,"ch9,57",Chalcidians,https://pleiades.stoa.org/places/491678,,4,,,,,,,,,,,,,,,,,,,
5996,"ch9,58",Athens,https://pleiades.stoa.org/places/579885,,,,,,,,,,,,,,,,,,,,,
5997,"ch9,59",Apollonia Pontica,https://pleiades.stoa.org/places/638758,,,,,,,,,,,,,,,,,,,,,
5998,"ch9,60",Acanthus,https://pleiades.stoa.org/places/501339,,2,,,,,,,,,,as SNe ANS 53-5,,,,,,,,,
5999,"ch9,61",Bergaios,,,1,,,,trite,http://nomisma.org/id/third-stater,,,,,,,,,,,,,,
6000,"ch9,61",Thasos,https://pleiades.stoa.org/places/501634,,1,,,,AE-cored trite,,http://nomisma.org/id/ae,,,,as SNe Cop. 1014-6,,,,,,,,,
6001,"ch9,61",Thasos,https://pleiades.stoa.org/places/501634,,1,,,,AE-cored trite,,http://nomisma.org/id/ae,,,,as  SNe Cop. 1018-9,,,,,,,,,
6002,"ch9,61",Thasos,https://pleiades.stoa.org/places/501634,,5,,,,AR hemiekta,,http://nomisma.org/id/ar,,,,as SNe Cop. 1029-32,,,,,,,,,
6003,"ch9,61",Neapolis,https://pleiades.stoa.org/places/501523,,1,,,,AE-cored hemidr,,http://nomisma.org/id/ae,,,,AsSNGCop. 227-8,,,,,,,,,
6004,"ch9,61",Eion (or Edones),https://pleiades.stoa.org/places/501410,,1,,,,trihemiob,http://nomisma.org/id/trihemiobol,,,,,as SNG Cop. 177-80,,,,,,,,,
6005,"ch9,62",Chalcidians,https://pleiades.stoa.org/places/491678,,3,,,,,,,,,,,,,,,,,,,
6006,"ch9,62",Terone,https://pleiades.stoa.org/places/501646,,1,,,,,,,,,,,,,,,,,,,
6007,"ch9,63",Chalcidians,https://pleiades.stoa.org/places/491678,,2,,,,,,,,,,,,,,,,,,,
6008,"ch9,63",Bottiaeans,https://pleiades.stoa.org/places/491553,,2,,,,,,,,,,,,,,,,,,,
6009,"ch9,64",Larissa,https://pleiades.stoa.org/places/540905,,2,,,,dr,http://nomisma.org/id/drachma,,,,,bull wrestler,,,,,,,,,
6010,"ch9,64",Larissa,https://pleiades.stoa.org/places/540905,,3,,,,dr,http://nomisma.org/id/drachma,,,,,profile hd.,,,,,,,,,
6011,"ch9,64",Larissa,https://pleiades.stoa.org/places/540905,,28,,,,dr,http://nomisma.org/id/drachma,,,,,early facing hd.,,,,,,,,,
6012,"ch9,64",Pharsalus,https://pleiades.stoa.org/places/541042,,4,,,,dr,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
6013,"ch9,64",Pharsalus,https://pleiades.stoa.org/places/541042,,2,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,with conI. Letters,,,,,,,,,
6014,"ch9,65",Larissa,https://pleiades.stoa.org/places/540905,,255,,,,dr,http://nomisma.org/id/drachma,,,,,bull 'H tlcr,,,,,,,,,
6015,"ch9,65",Larissa,https://pleiades.stoa.org/places/540905,,88,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,bull \lr II,,,,,,,,,
6016,"ch9,65",Larissa,https://pleiades.stoa.org/places/540905,,26,,,,dr,http://nomisma.org/id/drachma,,,,,tpr laic htl,,,,,,,,,
6017,"ch9,65",Larissa,https://pleiades.stoa.org/places/540905,,308,,,,dr,http://nomisma.org/id/drachma,,,,,.1I'1I.In'htlI,,,,,,,,,
6018,"ch9,65",Larissa,https://pleiades.stoa.org/places/540905,,44,,,,dr,http://nomisma.org/id/drachma,,,,,"lle1,1In htlI",,,,,,,,,
6019,"ch9,65",Pharsalus,https://pleiades.stoa.org/places/541042,,20,,,,dr,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
6020,"ch9,65",Pharsalus,https://pleiades.stoa.org/places/541042,,102,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,,,,,,,,,,
6021,"ch9,65",Tricca,https://pleiades.stoa.org/places/541163,,229,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,bull\Ircrler,,,,,,,,,
6022,"ch9,65",Phocis,https://pleiades.stoa.org/places/541048,,13,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,,,,,,,,,,
6023,"ch9,66",Pydna,https://pleiades.stoa.org/places/491703,,1,,,,,,,,,,,,,,,,,,,
6024,"ch9,66",,,,1,,,,,,,,Perdiccas III,,,,,,,,,,,
6025,"ch9,67",Larissa,https://pleiades.stoa.org/places/540905,,147,,,,dr,http://nomisma.org/id/drachma,,,,,bull wrestler,,,,,,,,,
6026,"ch9,67",Larissa,https://pleiades.stoa.org/places/540905,,21,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,bull wrestler,,,,,,,,,
6027,"ch9,67",Larissa,https://pleiades.stoa.org/places/540905,,2,,,,trihemiob,http://nomisma.org/id/trihemiobol,,,,,,,,,,,,,,
6028,"ch9,67",Larissa,https://pleiades.stoa.org/places/540905,,1,,,,ob,http://nomisma.org/id/obol,,,,,,,,,,,,,,
6029,"ch9,67",Larissa,https://pleiades.stoa.org/places/540905,,28,,,,dr,http://nomisma.org/id/drachma,,,,,profile hd.,,,,,,,,,
6030,"ch9,67",Larissa,https://pleiades.stoa.org/places/540905,,3,,,,dr,http://nomisma.org/id/drachma,,,,,Aleua hd,,,,,,,,,
6031,"ch9,67",Larissa,https://pleiades.stoa.org/places/540905,,38,,,,dr,http://nomisma.org/id/drachma,,,,,early fa ing hd,,,,,,,,,
6032,"ch9,67",Larissa,https://pleiades.stoa.org/places/540905,,3,,,,dr,http://nomisma.org/id/drachma,,,,,middle fa ing hd drs.,,,,,,,,,
6033,"ch9,67",Pharcadon,https://pleiades.stoa.org/places/541041,,24,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,bull wrestler,,,,,,,,,
6034,"ch9,67",Pharsalus,https://pleiades.stoa.org/places/541042,,8,,,,dr,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
6035,"ch9,67",Pharsalus,https://pleiades.stoa.org/places/541042,,32,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,,,,,,,,,,
6036,"ch9,67",Pherae,https://pleiades.stoa.org/places/541044,,5,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,horse prol1graln,,,,,,,,,
6037,"ch9,67",Scotussa,https://pleiades.stoa.org/places/541107,,4,,,,dr,http://nomisma.org/id/drachma,,,,,horse prOt.!grain,,,,,,,,,
6038,"ch9,67",Scotussa,https://pleiades.stoa.org/places/541107,,3,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,horse prot.!grain,,,,,,,,,
6039,"ch9,67",Scotussa,https://pleiades.stoa.org/places/541107,,1,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,Heraeleslhorse prol,,,,,,,,,
6040,"ch9,67",Tricca,https://pleiades.stoa.org/places/541163,,119,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,bull wrestler,,,,,,,,,
6041,"ch9,67",Thebes,https://pleiades.stoa.org/places/541138,,1,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
6042,"ch9,67",Aegina,https://pleiades.stoa.org/places/579853,,49,,,,st,http://nomisma.org/id/stater,,,,,turtle,,,,,,,,,
6043,"ch9,67",Aegina,https://pleiades.stoa.org/places/579853,,6,,,,st,http://nomisma.org/id/stater,,,,,tortoise,,,,,,,,,
6044,"ch9,67",Sicyon,https://pleiades.stoa.org/places/570668,,1,,,,hemidr,http://nomisma.org/id/hemidrachm,,,,,,,,,,,,,,
6045,"ch9,67",,,,1,,,,dr,http://nomisma.org/id/drachma,,,Alexander III,http://nomisma.org/id/alexander_iii,,,,,probable,,,,,
6046,"ch9,67",Thessalian koinon,https://pleiades.stoa.org/places/540905,,3,,,,dbl. Vict.,http://nomisma.org/id/double-victoriatus,,,,,,,,,probable,,,,,
6047,"ch9,67",Histiaea,https://pleiades.stoa.org/places/540817,,1,,,,tetrob,http://nomisma.org/id/tetrobol,,,,,,,,,probable,,,,,
6048,"ch9,68",,,,13,,,,,,,,Philip II,,,,,,,,,,,
6049,"ch9,69",,,,2,,,,,,,,Philip II,,,,,,,,,,,
6050,"ch9,71",Thasos,https://pleiades.stoa.org/places/501634,,38,,,,,,,,,,as Guide de Thasos 187-8),,,,,,,,,
6051,"ch9,71",Krenides,https://pleiades.stoa.org/places/501482,,2,,,,,,,,,,,,,,,,,,,
6052,"ch9,72",Acanthus,https://pleiades.stoa.org/places/501339,,2,,,,,,,,,,,,,,,,,,,
6053,"ch9,73",Acanthus,https://pleiades.stoa.org/places/501339,,3,,,,,,,,,,,,,,,,,,,
6054,"ch9,74",Chalcidians,https://pleiades.stoa.org/places/491678,,3,,,,,,,,,,,,,,,,,,,
6055,"ch9,74",Bottiaeans,https://pleiades.stoa.org/places/491553,,1,,,,,,,,,,,,,,,,,,,
6056,"ch9,75",Abdera,https://pleiades.stoa.org/places/501323,,5,,,,,,,,,,May VIII,,,,,,,,,
6057,"ch9,76",,,,1,,,,st,http://nomisma.org/id/stater,,,Alexander of Pherae,http://nomisma.org/id/alexander_pherae,,,,,,,,,,
6058,"ch9,76",,,,1,,,,dr,http://nomisma.org/id/drachma,,,Alexander of Pherae,http://nomisma.org/id/alexander_pherae,,,,,,,,,,
6059,"ch9,76",Aleuas,,,40,,,,dr,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
6060,"ch9,76",Larissa,https://pleiades.stoa.org/places/540905,,18,,,,st,http://nomisma.org/id/stater,,,,,,,,,,,,,,
6061,"ch9,76",Larissa,https://pleiades.stoa.org/places/540905,,338,,,,dr,http://nomisma.org/id/drachma,,,,,,,,,,,,,,
